Unnamed: 0,Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
438.0,alive,none,belted,f,22,1997,1984.0,unavail,driver
439.0,alive,none,belted,m,22,1997,1984.0,unavail,pass
440.0,alive,none,belted,f,35,1997,1991.0,unavail,driver
441.0,dead,none,none,m,37,1997,1987.0,unavail,driver
442.0,alive,airbag,none,f,67,1997,1995.0,deploy,driver
443.0,alive,airbag,belted,m,31,1997,1994.0,deploy,driver
444.0,alive,none,none,m,31,1997,1992.0,unavail,driver
445.0,alive,airbag,belted,f,18,1997,1996.0,deploy,driver
446.0,alive,airbag,belted,f,18,1997,1996.0,deploy,pass
447.0,alive,none,belted,m,23,1997,1988.0,unavail,driver
448.0,alive,airbag,belted,f,47,1997,1996.0,deploy,driver
449.0,alive,none,belted,f,39,1997,1988.0,unavail,driver
450.0,alive,airbag,belted,f,24,1997,1996.0,nodeploy,driver
451.0,alive,airbag,none,f,50,1997,1994.0,deploy,driver
452.0,dead,none,none,m,19,1997,1989.0,unavail,driver
453.0,alive,none,none,f,19,1997,1989.0,unavail,pass
454.0,alive,none,none,m,32,1997,1981.0,unavail,driver
455.0,dead,none,none,m,22,1997,1981.0,unavail,pass
456.0,alive,airbag,belted,m,45,1997,1996.0,nodeploy,driver
457.0,alive,airbag,belted,f,46,1997,1996.0,deploy,driver
458.0,alive,none,none,f,28,1997,1989.0,unavail,driver
459.0,alive,airbag,none,f,34,1997,1994.0,deploy,driver
460.0,dead,none,none,f,76,1997,1993.0,unavail,driver
461.0,alive,none,belted,m,42,1997,1987.0,unavail,driver
462.0,alive,none,none,f,21,1997,1987.0,unavail,driver
463.0,alive,none,belted,f,20,1997,1984.0,unavail,driver
464.0,alive,none,belted,f,20,1997,1984.0,unavail,pass
465.0,alive,airbag,none,m,20,1997,1996.0,deploy,driver
466.0,alive,airbag,none,m,21,1997,1993.0,deploy,driver
467.0,alive,airbag,belted,m,28,1997,1994.0,deploy,driver
468.0,alive,airbag,belted,f,36,1997,1994.0,deploy,pass
469.0,alive,airbag,none,m,45,1997,1996.0,nodeploy,driver
470.0,alive,airbag,none,f,39,1997,1996.0,nodeploy,pass
471.0,alive,airbag,none,m,20,1997,1994.0,deploy,driver
472.0,alive,airbag,none,m,20,1997,1994.0,deploy,pass
473.0,alive,none,belted,m,18,1997,1989.0,unavail,driver
474.0,dead,none,belted,f,17,1997,1989.0,unavail,pass
475.0,alive,none,none,m,41,1997,1993.0,unavail,driver
476.0,alive,airbag,belted,f,54,1997,1991.0,deploy,driver
477.0,alive,airbag,belted,m,16,1997,1992.0,nodeploy,driver
478.0,alive,airbag,belted,m,17,1997,1992.0,nodeploy,pass
479.0,alive,airbag,none,m,25,1997,1995.0,deploy,driver
480.0,alive,none,belted,f,24,1997,1990.0,unavail,driver
481.0,alive,none,none,f,20,1997,1991.0,unavail,driver
482.0,alive,none,none,m,22,1997,1991.0,unavail,pass
483.0,alive,none,none,m,24,1997,1987.0,unavail,driver
484.0,dead,none,none,m,33,1997,1987.0,unavail,pass
485.0,alive,airbag,none,f,31,1997,1995.0,deploy,driver
486.0,dead,none,belted,m,62,1997,1987.0,unavail,driver
487.0,alive,airbag,none,m,31,1997,1994.0,deploy,driver
488.0,alive,none,none,m,38,1997,1986.0,unavail,driver
489.0,alive,airbag,belted,m,33,1997,1996.0,deploy,driver
490.0,alive,none,belted,m,45,1997,1989.0,unavail,driver
491.0,alive,airbag,belted,m,66,1997,1995.0,deploy,driver
492.0,dead,airbag,belted,f,63,1997,1995.0,deploy,pass
493.0,alive,none,none,m,53,1997,1985.0,unavail,driver
494.0,alive,none,none,f,42,1997,1985.0,unavail,pass
495.0,alive,airbag,none,m,28,1997,1990.0,deploy,driver
496.0,alive,none,belted,m,42,1997,1990.0,unavail,pass
497.0,alive,none,none,m,39,1997,1988.0,unavail,driver
498.0,dead,airbag,belted,m,70,1997,1990.0,deploy,driver
499.0,alive,none,none,f,20,1997,1984.0,unavail,driver
500.0,alive,none,none,m,23,1997,1984.0,unavail,pass
501.0,alive,none,none,m,28,1997,1991.0,unavail,driver
502.0,alive,none,belted,m,19,1997,1991.0,unavail,pass
503.0,alive,airbag,none,f,50,1997,1995.0,nodeploy,driver
504.0,alive,none,belted,f,54,1997,1991.0,unavail,driver
505.0,dead,none,belted,f,26,1997,1990.0,unavail,driver
506.0,alive,airbag,none,f,41,1997,1992.0,deploy,driver
507.0,alive,none,belted,f,55,1997,1992.0,unavail,driver
508.0,alive,airbag,belted,m,38,1997,1994.0,deploy,driver
509.0,alive,none,none,m,16,1997,1994.0,unavail,driver
510.0,alive,none,none,f,17,1997,1994.0,unavail,pass
511.0,alive,none,belted,m,42,1997,1988.0,unavail,driver
512.0,alive,none,belted,m,37,1997,1992.0,unavail,driver
513.0,alive,airbag,belted,m,37,1997,1994.0,nodeploy,driver
514.0,alive,airbag,belted,m,18,1997,1997.0,deploy,driver
515.0,alive,none,none,m,18,1997,1986.0,unavail,driver
516.0,alive,none,belted,f,72,1997,1981.0,unavail,driver
517.0,alive,none,none,f,70,1997,1981.0,unavail,pass
518.0,alive,none,none,m,28,1997,1986.0,unavail,driver
519.0,alive,none,none,m,37,1997,1986.0,unavail,pass
520.0,alive,airbag,belted,f,27,1997,1995.0,nodeploy,driver
521.0,alive,none,none,f,19,1997,1989.0,unavail,pass
522.0,alive,none,none,m,77,1997,1986.0,unavail,driver
523.0,alive,none,none,f,72,1997,1986.0,unavail,pass
524.0,alive,none,none,m,68,1997,1989.0,unavail,driver
525.0,alive,none,none,f,68,1997,1989.0,unavail,pass
526.0,alive,airbag,none,f,43,1997,1994.0,deploy,driver
527.0,alive,airbag,belted,m,26,1997,1996.0,deploy,driver
528.0,dead,airbag,none,f,41,1997,1993.0,nodeploy,driver
529.0,alive,airbag,none,m,18,1997,1997.0,deploy,driver
530.0,alive,airbag,none,m,18,1997,1997.0,deploy,pass
531.0,alive,airbag,none,m,21,1997,1994.0,deploy,driver
532.0,dead,airbag,none,f,22,1997,1994.0,deploy,pass
533.0,alive,airbag,none,m,77,1997,1996.0,nodeploy,driver
534.0,alive,airbag,belted,m,31,1997,1994.0,deploy,driver
535.0,alive,airbag,none,m,42,1997,1994.0,deploy,driver
536.0,dead,none,none,m,47,1997,1994.0,unavail,pass
537.0,alive,none,none,m,64,1997,1990.0,unavail,driver
538.0,alive,airbag,belted,m,31,1997,1995.0,deploy,driver
539.0,alive,none,belted,f,48,1997,1985.0,unavail,driver
540.0,alive,airbag,none,f,36,1997,1997.0,nodeploy,driver
541.0,alive,airbag,none,m,31,1997,1996.0,deploy,driver
542.0,alive,airbag,belted,f,26,1997,1994.0,deploy,driver
543.0,alive,none,none,m,17,1997,1990.0,unavail,pass
544.0,alive,none,none,f,41,1997,1990.0,unavail,driver
545.0,alive,none,belted,m,53,1997,1984.0,unavail,driver
546.0,dead,airbag,belted,f,25,1997,1994.0,deploy,driver
547.0,alive,none,belted,m,27,1997,1994.0,unavail,pass
548.0,alive,airbag,none,m,23,1997,1997.0,deploy,driver
549.0,alive,airbag,none,m,28,1997,1995.0,deploy,driver
550.0,dead,airbag,none,m,27,1997,1995.0,deploy,pass
551.0,dead,none,none,m,50,1997,1988.0,unavail,driver
552.0,alive,none,belted,m,57,1997,1994.0,unavail,driver
553.0,alive,airbag,none,m,29,1997,1997.0,deploy,driver
554.0,alive,airbag,none,m,28,1997,1994.0,nodeploy,driver
555.0,alive,airbag,belted,m,29,1997,1994.0,deploy,driver
556.0,alive,airbag,none,f,25,1997,1997.0,deploy,driver
557.0,alive,none,belted,f,69,1997,1986.0,unavail,driver
558.0,alive,none,belted,f,67,1997,1986.0,unavail,pass
559.0,alive,airbag,belted,m,47,1997,1996.0,deploy,driver
560.0,alive,airbag,none,m,18,1997,1995.0,nodeploy,driver
561.0,alive,none,none,f,19,1997,1992.0,unavail,pass
562.0,alive,airbag,none,m,17,1997,1995.0,deploy,driver
563.0,alive,airbag,none,m,18,1997,1995.0,deploy,pass
564.0,alive,none,belted,m,23,1997,1990.0,unavail,driver
565.0,alive,none,none,m,29,1997,1990.0,unavail,pass
566.0,alive,none,belted,m,55,1997,1989.0,unavail,driver
567.0,alive,none,belted,f,44,1997,1992.0,unavail,driver
568.0,alive,none,belted,f,25,1997,1989.0,unavail,driver
569.0,alive,none,none,m,26,1997,1986.0,unavail,driver
570.0,alive,none,belted,f,74,1997,1988.0,unavail,driver
571.0,alive,none,none,m,49,1997,1982.0,unavail,driver
572.0,alive,airbag,belted,m,75,1997,1995.0,deploy,driver
573.0,alive,airbag,belted,f,71,1997,1995.0,deploy,pass
574.0,alive,none,none,m,50,1997,1985.0,unavail,driver
575.0,alive,airbag,none,f,44,1997,1992.0,deploy,driver
576.0,alive,airbag,belted,m,37,1997,1996.0,deploy,driver
577.0,alive,none,belted,m,59,1997,1985.0,unavail,driver
578.0,dead,airbag,none,m,26,1997,1995.0,nodeploy,driver
579.0,alive,none,none,f,21,1997,1994.0,unavail,driver
580.0,alive,none,none,m,20,1997,1994.0,unavail,pass
581.0,alive,none,none,m,70,1997,1988.0,unavail,driver
582.0,alive,none,none,m,41,1997,1984.0,unavail,driver
583.0,dead,none,none,f,20,1997,1984.0,unavail,pass
584.0,alive,none,none,m,35,1997,1984.0,unavail,driver
585.0,alive,airbag,none,f,16,1997,1994.0,nodeploy,driver
586.0,alive,airbag,belted,m,32,1997,1996.0,deploy,driver
587.0,alive,airbag,belted,f,25,1997,1996.0,deploy,pass
588.0,alive,none,none,f,35,1997,1984.0,unavail,driver
589.0,alive,none,none,m,59,1997,1994.0,unavail,driver
590.0,alive,airbag,belted,m,26,1997,1995.0,deploy,driver
591.0,alive,airbag,none,f,67,1997,1997.0,deploy,driver
592.0,alive,airbag,belted,f,61,1997,1992.0,deploy,driver
593.0,alive,none,belted,f,28,1997,1989.0,unavail,driver
594.0,alive,none,none,m,70,1997,1991.0,unavail,driver
595.0,alive,none,belted,m,37,1997,1985.0,unavail,driver
596.0,alive,none,belted,m,71,1997,1986.0,unavail,driver
597.0,alive,airbag,belted,f,36,1997,1994.0,deploy,driver
598.0,alive,none,belted,f,36,1997,1991.0,unavail,driver
599.0,alive,none,belted,f,28,1997,1991.0,unavail,pass
600.0,alive,airbag,belted,m,70,1997,1994.0,deploy,driver
601.0,alive,airbag,none,f,64,1997,1994.0,deploy,pass
602.0,alive,airbag,belted,m,28,1997,1996.0,nodeploy,driver
603.0,alive,airbag,none,m,49,1997,1992.0,deploy,driver
604.0,alive,none,none,f,46,1997,1987.0,unavail,driver
605.0,alive,none,none,f,79,1997,1987.0,unavail,pass
606.0,alive,none,none,m,20,1997,1988.0,unavail,driver
607.0,alive,none,belted,f,35,1997,1986.0,unavail,driver
608.0,alive,none,belted,m,43,1997,1988.0,unavail,driver
609.0,alive,none,belted,m,19,1997,1986.0,unavail,driver
610.0,dead,none,none,m,38,1997,1991.0,unavail,driver
611.0,alive,none,belted,f,47,1997,1989.0,unavail,driver
612.0,alive,none,belted,f,34,1997,1989.0,unavail,pass
613.0,alive,airbag,none,m,37,1997,1995.0,nodeploy,driver
614.0,alive,none,belted,f,19,1997,1993.0,unavail,driver
615.0,alive,none,belted,m,32,1997,1992.0,unavail,driver
616.0,alive,none,belted,f,17,1997,1988.0,unavail,driver
617.0,alive,none,belted,f,17,1997,1988.0,unavail,pass
618.0,alive,none,none,m,41,1997,1987.0,unavail,driver
619.0,alive,airbag,none,f,47,1997,1992.0,deploy,driver
620.0,alive,airbag,belted,m,23,1997,1995.0,nodeploy,driver
621.0,alive,airbag,belted,f,23,1997,1993.0,deploy,driver
622.0,alive,none,none,m,82,1997,1981.0,unavail,driver
623.0,dead,none,belted,f,77,1997,1981.0,unavail,pass
624.0,alive,none,none,m,74,1997,1988.0,unavail,driver
625.0,alive,none,belted,m,19,1997,1979.0,unavail,driver
626.0,alive,none,none,m,25,1997,1988.0,unavail,driver
627.0,alive,airbag,none,m,22,1997,1996.0,deploy,driver
628.0,alive,airbag,none,f,76,1997,1994.0,nodeploy,driver
629.0,alive,none,none,m,49,1997,1986.0,unavail,driver
630.0,alive,none,none,f,16,1997,1986.0,unavail,pass
631.0,alive,none,belted,f,26,1997,1989.0,unavail,driver
632.0,alive,airbag,belted,m,38,1997,1990.0,nodeploy,driver
633.0,alive,airbag,belted,f,36,1997,1990.0,nodeploy,pass
634.0,alive,airbag,belted,f,29,1997,1994.0,deploy,driver
635.0,alive,airbag,belted,f,24,1997,1994.0,deploy,pass
636.0,alive,airbag,none,m,24,1997,1997.0,nodeploy,driver
637.0,alive,none,none,m,39,1997,1993.0,unavail,driver
638.0,alive,none,belted,m,68,1997,1988.0,unavail,driver
639.0,alive,none,belted,f,36,1997,1984.0,unavail,driver
640.0,alive,airbag,belted,m,41,1997,1995.0,nodeploy,driver
641.0,alive,airbag,belted,f,26,1997,1993.0,nodeploy,driver
642.0,alive,none,none,f,39,1997,1985.0,unavail,driver
643.0,alive,none,none,f,20,1997,1994.0,unavail,driver
644.0,alive,none,none,f,30,1997,1994.0,unavail,pass
645.0,alive,airbag,belted,f,19,1997,1997.0,nodeploy,driver
646.0,alive,airbag,belted,m,24,1997,1997.0,nodeploy,pass
647.0,alive,airbag,belted,m,29,1997,1993.0,nodeploy,driver
648.0,alive,airbag,belted,m,28,1997,1993.0,nodeploy,pass
649.0,alive,none,none,m,21,1997,1988.0,unavail,driver
650.0,alive,airbag,belted,f,72,1997,1992.0,nodeploy,driver
651.0,alive,none,belted,f,36,1997,1989.0,unavail,driver
652.0,alive,none,none,m,42,1997,1994.0,unavail,driver
653.0,alive,none,none,m,26,1997,1994.0,unavail,pass
654.0,alive,none,belted,m,18,1997,1988.0,unavail,driver
655.0,alive,none,belted,f,18,1997,1988.0,unavail,pass
656.0,alive,none,none,m,79,1997,1986.0,unavail,driver
657.0,alive,none,belted,f,73,1997,1986.0,unavail,pass
658.0,alive,none,none,m,18,1997,1986.0,unavail,driver
659.0,alive,none,belted,m,18,1997,1986.0,unavail,pass
660.0,alive,none,none,f,40,1997,1984.0,unavail,driver
661.0,alive,airbag,belted,m,59,1997,1994.0,deploy,driver
662.0,alive,none,none,m,29,1997,1988.0,unavail,driver
663.0,alive,none,belted,m,16,1997,1986.0,unavail,driver
664.0,alive,airbag,belted,f,23,1997,1993.0,deploy,driver
665.0,alive,none,belted,f,42,1997,1992.0,unavail,driver
666.0,alive,none,belted,m,22,1997,1990.0,unavail,driver
667.0,alive,airbag,belted,f,46,1997,1996.0,nodeploy,driver
668.0,alive,airbag,belted,m,18,1997,1996.0,nodeploy,pass
669.0,alive,airbag,belted,m,29,1997,1997.0,nodeploy,driver
670.0,alive,airbag,belted,f,29,1997,1997.0,nodeploy,pass
671.0,alive,airbag,none,f,28,1997,1997.0,nodeploy,driver
672.0,alive,none,none,m,18,1997,1986.0,unavail,driver
673.0,alive,none,none,f,17,1997,1986.0,unavail,pass
674.0,alive,none,none,m,33,1997,1991.0,unavail,driver
675.0,dead,none,belted,m,39,1997,1988.0,unavail,driver
676.0,alive,none,belted,f,18,1997,1988.0,unavail,pass
677.0,alive,airbag,belted,m,17,1997,1996.0,deploy,driver
678.0,alive,none,none,m,43,1997,1989.0,unavail,driver
679.0,alive,airbag,none,m,24,1997,1993.0,nodeploy,driver
680.0,alive,airbag,none,f,26,1997,1993.0,nodeploy,pass
681.0,alive,none,belted,m,40,1997,1991.0,unavail,driver
682.0,alive,none,belted,f,16,1997,1994.0,unavail,driver
683.0,alive,none,none,f,17,1997,1994.0,unavail,pass
684.0,alive,airbag,belted,f,53,1997,1996.0,nodeploy,driver
685.0,alive,airbag,none,f,27,1997,1996.0,nodeploy,pass
686.0,alive,none,none,m,48,1997,1977.0,unavail,driver
687.0,alive,airbag,belted,f,45,1997,1996.0,deploy,driver
688.0,alive,none,belted,f,70,1997,1994.0,unavail,driver
689.0,alive,airbag,belted,m,72,1997,1994.0,nodeploy,driver
690.0,alive,airbag,belted,f,34,1997,1994.0,nodeploy,pass
691.0,alive,airbag,belted,f,39,1997,1996.0,deploy,driver
692.0,alive,none,none,m,18,1997,1986.0,unavail,driver
693.0,alive,none,none,f,46,1997,1985.0,unavail,driver
694.0,alive,none,none,f,20,1997,1983.0,unavail,driver
695.0,alive,airbag,belted,m,40,1997,1995.0,nodeploy,driver
696.0,alive,none,none,m,22,1997,1985.0,unavail,driver
697.0,alive,none,none,f,16,1997,1985.0,unavail,pass
698.0,alive,none,belted,f,67,1997,1995.0,unavail,driver
699.0,alive,none,belted,m,75,1997,1995.0,unavail,pass
700.0,alive,airbag,none,f,23,1997,1996.0,nodeploy,driver
701.0,alive,none,none,m,16,1997,1990.0,unavail,driver
702.0,alive,airbag,belted,f,31,1997,1995.0,deploy,driver
703.0,alive,airbag,none,f,17,1997,1994.0,nodeploy,driver
704.0,alive,airbag,belted,m,40,1997,1996.0,deploy,driver
705.0,alive,airbag,belted,f,49,1997,1994.0,nodeploy,driver
706.0,alive,none,none,f,20,1997,1985.0,unavail,driver
707.0,alive,none,none,m,20,1997,1989.0,unavail,driver
708.0,alive,airbag,none,m,59,1997,1993.0,deploy,driver
709.0,alive,airbag,belted,m,30,1997,1994.0,nodeploy,driver
710.0,alive,none,belted,m,80,1997,1988.0,unavail,driver
711.0,alive,none,belted,f,75,1997,1988.0,unavail,pass
712.0,alive,airbag,belted,m,41,1997,1991.0,nodeploy,driver
713.0,alive,airbag,belted,m,21,1997,1997.0,deploy,driver
714.0,alive,airbag,none,m,28,1997,1994.0,nodeploy,driver
715.0,alive,none,belted,m,35,1997,1991.0,unavail,driver
716.0,alive,none,belted,m,59,1997,1992.0,unavail,driver
717.0,dead,airbag,none,m,21,1997,1993.0,deploy,driver
718.0,alive,airbag,belted,m,16,1997,1995.0,deploy,driver
719.0,alive,airbag,belted,f,38,1997,1998.0,nodeploy,driver
720.0,alive,none,belted,m,63,1997,1989.0,unavail,driver
721.0,alive,none,belted,f,42,1997,1989.0,unavail,driver
722.0,alive,airbag,none,m,44,1997,1996.0,deploy,driver
723.0,alive,airbag,belted,m,27,1997,1990.0,nodeploy,driver
724.0,alive,airbag,none,m,21,1997,1995.0,deploy,driver
725.0,alive,airbag,belted,f,18,1997,1995.0,deploy,pass
726.0,alive,airbag,belted,f,19,1997,1994.0,deploy,driver
727.0,alive,none,none,f,28,1997,1989.0,unavail,driver
728.0,alive,none,none,m,21,1997,1987.0,unavail,driver
729.0,alive,none,belted,f,27,1997,1990.0,unavail,driver
730.0,alive,none,belted,f,29,1997,1986.0,unavail,driver
731.0,alive,none,belted,f,20,1997,1992.0,unavail,driver
732.0,alive,none,belted,m,49,1997,1988.0,unavail,driver
733.0,dead,none,belted,f,62,1997,1988.0,unavail,pass
734.0,alive,airbag,belted,m,47,1997,1992.0,deploy,driver
735.0,alive,airbag,none,m,41,1997,1996.0,deploy,driver
736.0,alive,airbag,belted,f,20,1997,1996.0,deploy,driver
737.0,alive,airbag,belted,f,28,1997,1996.0,deploy,pass
738.0,alive,none,belted,m,66,1997,1986.0,unavail,driver
739.0,alive,airbag,belted,m,54,1997,1996.0,deploy,driver
740.0,alive,none,belted,f,52,1997,1996.0,unavail,pass
741.0,alive,none,none,m,68,1997,1990.0,unavail,driver
742.0,alive,none,belted,m,16,1997,1992.0,unavail,driver
743.0,alive,none,none,m,16,1997,1992.0,unavail,pass
744.0,alive,airbag,none,f,25,1997,1996.0,deploy,driver
745.0,alive,airbag,belted,f,32,1997,1996.0,deploy,pass
746.0,alive,airbag,belted,f,31,1997,1996.0,deploy,driver
747.0,alive,none,belted,m,27,1997,1992.0,unavail,driver
748.0,alive,none,belted,m,23,1997,1992.0,unavail,pass
749.0,alive,airbag,belted,f,19,1997,1995.0,deploy,driver
750.0,alive,airbag,belted,f,44,1997,1993.0,nodeploy,driver
751.0,alive,airbag,belted,f,44,1997,1993.0,nodeploy,driver
752.0,alive,none,belted,m,19,1997,1991.0,unavail,driver
753.0,alive,none,none,f,18,1997,1991.0,unavail,pass
754.0,alive,airbag,belted,f,31,1997,1996.0,deploy,driver
755.0,alive,none,belted,f,25,1997,1992.0,unavail,driver
756.0,alive,none,belted,m,26,1997,1992.0,unavail,pass
757.0,alive,none,none,m,17,1997,1988.0,unavail,driver
758.0,alive,none,belted,m,21,1997,1990.0,unavail,driver
759.0,alive,none,belted,m,49,1997,1990.0,unavail,driver
760.0,alive,airbag,belted,f,44,1997,1996.0,nodeploy,driver
761.0,alive,none,belted,m,67,1997,1984.0,unavail,driver
762.0,alive,airbag,belted,f,38,1997,1997.0,deploy,driver
763.0,alive,airbag,belted,f,73,1997,1994.0,nodeploy,driver
764.0,alive,none,none,m,38,1997,1985.0,unavail,driver
765.0,alive,airbag,belted,m,40,1997,1996.0,deploy,driver
766.0,alive,none,belted,f,34,1997,1993.0,unavail,driver
767.0,alive,none,belted,f,29,1997,1992.0,unavail,driver
768.0,alive,airbag,belted,f,25,1997,1997.0,nodeploy,driver
769.0,alive,airbag,belted,f,17,1997,1997.0,nodeploy,pass
770.0,alive,airbag,belted,f,47,1997,1994.0,nodeploy,driver
771.0,alive,none,belted,m,17,1997,1993.0,unavail,driver
772.0,alive,none,none,f,83,1997,1991.0,unavail,driver
773.0,alive,none,belted,m,28,1997,1989.0,unavail,driver
774.0,alive,none,belted,f,77,1997,1987.0,unavail,driver
775.0,alive,none,none,f,41,1997,1985.0,unavail,driver
776.0,alive,none,belted,f,75,1997,1987.0,unavail,driver
777.0,alive,none,none,m,44,1997,1986.0,unavail,driver
778.0,alive,airbag,none,m,18,1997,1990.0,deploy,driver
779.0,alive,none,belted,m,32,1997,1994.0,unavail,driver
780.0,alive,airbag,belted,m,75,1997,1994.0,deploy,driver
781.0,alive,none,belted,f,34,1997,1994.0,unavail,pass
782.0,alive,none,belted,f,23,1997,1991.0,unavail,driver
783.0,alive,none,none,f,29,1997,1985.0,unavail,driver
784.0,alive,none,belted,f,41,1997,1992.0,unavail,driver
785.0,alive,airbag,belted,m,50,1997,1993.0,nodeploy,driver
786.0,alive,airbag,belted,f,43,1997,1995.0,nodeploy,driver
787.0,alive,airbag,belted,f,59,1997,1996.0,deploy,driver
788.0,alive,airbag,none,m,55,1997,1996.0,deploy,pass
789.0,alive,none,none,m,21,1997,1977.0,unavail,driver
790.0,alive,none,none,m,22,1997,1977.0,unavail,pass
791.0,alive,airbag,belted,f,35,1997,1994.0,nodeploy,driver
792.0,alive,none,belted,m,25,1997,1990.0,unavail,driver
793.0,alive,none,belted,m,32,1997,1989.0,unavail,driver
794.0,alive,none,none,m,26,1997,1988.0,unavail,driver
795.0,alive,airbag,belted,m,37,1997,1996.0,deploy,driver
796.0,alive,none,none,f,79,1997,1986.0,unavail,driver
797.0,alive,none,none,m,38,1997,1986.0,unavail,pass
798.0,alive,none,none,m,25,1997,1990.0,unavail,driver
799.0,alive,none,none,m,34,1997,1990.0,unavail,pass
800.0,alive,none,none,m,17,1997,1986.0,unavail,driver
801.0,alive,none,none,m,17,1997,1986.0,unavail,pass
802.0,alive,airbag,belted,m,30,1997,1996.0,deploy,driver
803.0,alive,airbag,belted,f,26,1997,1996.0,deploy,pass
804.0,alive,airbag,belted,f,33,1997,1996.0,nodeploy,driver
805.0,alive,airbag,belted,m,19,1997,1996.0,nodeploy,driver
806.0,alive,airbag,belted,f,18,1997,1996.0,nodeploy,pass
807.0,alive,none,belted,m,80,1997,1986.0,unavail,driver
808.0,alive,none,belted,f,77,1997,1986.0,unavail,pass
809.0,alive,airbag,belted,f,83,1997,1994.0,deploy,driver
810.0,alive,airbag,belted,m,26,1997,1994.0,deploy,driver
811.0,alive,airbag,belted,f,27,1997,1996.0,deploy,driver
